,acc1,acc2,acc3,acc4,acc5,mean_acc
GesturePebbleZ2_jitter,0.9113924050632911,0.8860759493670886,0.9240506329113924,0.9177215189873418,0.8987341772151899,0.9075949367088608
GesturePebbleZ2_scaling,0.8670886075949367,0.8734177215189873,0.9050632911392406,0.879746835443038,0.8924050632911392,0.8835443037974684
GesturePebbleZ2_window_slice,0.8544303797468354,0.8670886075949367,0.879746835443038,0.9050632911392406,0.8670886075949367,0.8746835443037974
GesturePebbleZ2_window_warp,0.9177215189873418,0.9113924050632911,0.8924050632911392,0.8987341772151899,0.8860759493670886,0.9012658227848102
GesturePebbleZ2_time_warp,0.8607594936708861,0.879746835443038,0.8544303797468354,0.810126582278481,0.8354430379746836,0.8481012658227847
GesturePebbleZ2_rotation,0.8860759493670886,0.8670886075949367,0.879746835443038,0.9050632911392406,0.8734177215189873,0.8822784810126582
GesturePebbleZ2_magnitude_warp,0.8291139240506329,0.8291139240506329,0.8481012658227848,0.8227848101265823,0.8481012658227848,0.8354430379746836
GesturePebbleZ2_spawner,0.810126582278481,0.7784810126582279,0.7531645569620253,0.7468354430379747,0.8037974683544303,0.7784810126582278
GesturePebbleZ2_wdba,0.879746835443038,0.8607594936708861,0.8544303797468354,0.8734177215189873,0.8670886075949367,0.8670886075949367
GesturePebbleZ1_jitter,0.9186046511627907,0.9418604651162791,0.9244186046511628,0.9186046511627907,0.9186046511627907,0.9244186046511628
GesturePebbleZ1_scaling,0.936046511627907,0.9186046511627907,0.9302325581395349,0.9011627906976745,0.936046511627907,0.9244186046511629
GesturePebbleZ1_window_slice,0.936046511627907,0.9302325581395349,0.9302325581395349,0.9302325581395349,0.9302325581395349,0.9313953488372093
GesturePebbleZ1_window_warp,0.9302325581395349,0.9651162790697675,0.9418604651162791,0.9418604651162791,0.9593023255813954,0.9476744186046512
GesturePebbleZ1_time_warp,0.8488372093023255,0.8313953488372093,0.8255813953488372,0.8197674418604651,0.8255813953488372,0.8302325581395349
GesturePebbleZ1_rotation,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.9302325581395349,0.936046511627907,0.9174418604651162
GesturePebbleZ1_magnitude_warp,0.9476744186046512,0.936046511627907,0.9476744186046512,0.9302325581395349,0.9302325581395349,0.9383720930232557
GesturePebbleZ1_spawner,0.9069767441860465,0.936046511627907,0.8895348837209303,0.8837209302325582,0.9418604651162791,0.9116279069767442
GesturePebbleZ1_wdba,0.9186046511627907,0.9127906976744186,0.8953488372093024,0.9127906976744186,0.9127906976744186,0.9104651162790697
GestureMidAirD2_jitter,0.6307692307692307,0.6307692307692307,0.6230769230769231,0.6230769230769231,0.6076923076923076,0.6230769230769231
GestureMidAirD2_scaling,0.6153846153846154,0.6153846153846154,0.6384615384615384,0.6307692307692307,0.6,0.62
GestureMidAirD2_window_slice,0.5615384615384615,0.5153846153846153,0.5384615384615384,0.5461538461538461,0.5461538461538461,0.5415384615384615
GestureMidAirD2_window_warp,0.6,0.5769230769230769,0.5769230769230769,0.6,0.6307692307692307,0.5969230769230769
GestureMidAirD2_time_warp,0.47692307692307695,0.5,0.47692307692307695,0.43846153846153846,0.4846153846153846,0.4753846153846154
GestureMidAirD2_rotation,0.5461538461538461,0.5307692307692308,0.5692307692307692,0.5769230769230769,0.5538461538461539,0.5553846153846154
GestureMidAirD2_magnitude_warp,0.5461538461538461,0.5230769230769231,0.49230769230769234,0.5153846153846153,0.5307692307692308,0.5215384615384615
GestureMidAirD2_spawner,0.38461538461538464,0.43846153846153846,0.46923076923076923,0.4461538461538462,0.4461538461538462,0.43692307692307686
GestureMidAirD2_wdba,0.45384615384615384,0.47692307692307695,0.4461538461538462,0.4846153846153846,0.4461538461538462,0.46153846153846156
SonyAIBORobotSurface2_jitter,0.9706190975865687,0.9653725078698846,0.9611752360965372,0.9632738719832109,0.9569779643231899,0.9634837355718784
SonyAIBORobotSurface2_scaling,0.974816369359916,0.968520461699895,0.9706190975865687,0.9538300104931794,0.9422875131164743,0.9620146904512067
SonyAIBORobotSurface2_window_slice,0.9097586568730325,0.8793284365162645,0.8478488982161595,0.8709338929695698,0.8310598111227702,0.8677859391395593
SonyAIBORobotSurface2_window_warp,0.9548793284365162,0.9590766002098636,0.9464847848898216,0.9517313746065058,0.9286463798530955,0.9481636935991606
SonyAIBORobotSurface2_time_warp,0.7985309548793285,0.7754459601259182,0.7628541448058762,0.751311647429171,0.7334732423924449,0.7643231899265477
SonyAIBORobotSurface2_rotation,0.919202518363064,0.9611752360965372,0.9580272822665268,0.9422875131164743,0.9391395592864638,0.943966421825813
SonyAIBORobotSurface2_magnitude_warp,0.9727177334732424,0.9790136411332634,0.9758656873032528,0.9821615949632738,0.9832109129066107,0.9785939139559285
SonyAIBORobotSurface2_spawner,0.9307450157397692,0.9223504721930745,0.9286463798530955,0.8919202518363064,0.9233997901364114,0.9194123819517314
SonyAIBORobotSurface2_wdba,0.8898216159496327,0.919202518363064,0.8856243441762854,0.8719832109129066,0.8982161594963274,0.8929695697796433
GestureMidAirD1_jitter,0.7,0.7692307692307693,0.7384615384615385,0.7384615384615385,0.7230769230769231,0.7338461538461539
GestureMidAirD1_scaling,0.7153846153846154,0.7307692307692307,0.7538461538461538,0.7307692307692307,0.7230769230769231,0.7307692307692308
GestureMidAirD1_window_slice,0.6692307692307692,0.676923076923077,0.6615384615384615,0.6384615384615384,0.6538461538461539,0.6599999999999999
GestureMidAirD1_window_warp,0.7,0.6615384615384615,0.6923076923076923,0.6615384615384615,0.7076923076923077,0.6846153846153846
GestureMidAirD1_time_warp,0.5923076923076923,0.5846153846153846,0.5615384615384615,0.5846153846153846,0.5769230769230769,0.5800000000000001
GestureMidAirD1_rotation,0.5538461538461539,0.6076923076923076,0.5692307692307692,0.5615384615384615,0.5769230769230769,0.5738461538461538
GestureMidAirD1_magnitude_warp,0.7,0.7153846153846154,0.7076923076923077,0.7384615384615385,0.7153846153846154,0.7153846153846154
GestureMidAirD1_spawner,0.6,0.5769230769230769,0.6076923076923076,0.5461538461538461,0.5923076923076923,0.5846153846153845
GestureMidAirD1_wdba,0.5076923076923077,0.5307692307692308,0.5153846153846153,0.5,0.5153846153846153,0.5138461538461538
GestureMidAirD3_jitter,0.4461538461538462,0.4307692307692308,0.4230769230769231,0.4076923076923077,0.4307692307692308,0.42769230769230776
GestureMidAirD3_scaling,0.4,0.4461538461538462,0.4076923076923077,0.4461538461538462,0.43846153846153846,0.4276923076923077
GestureMidAirD3_window_slice,0.4076923076923077,0.4153846153846154,0.3769230769230769,0.3769230769230769,0.34615384615384615,0.3846153846153846
GestureMidAirD3_window_warp,0.4153846153846154,0.4076923076923077,0.3923076923076923,0.4153846153846154,0.4,0.40615384615384614
GestureMidAirD3_time_warp,0.36153846153846153,0.3076923076923077,0.3076923076923077,0.2846153846153846,0.35384615384615387,0.3230769230769231
GestureMidAirD3_rotation,0.36923076923076925,0.3153846153846154,0.34615384615384615,0.36153846153846153,0.33076923076923076,0.3446153846153846
GestureMidAirD3_magnitude_warp,0.38461538461538464,0.3769230769230769,0.3769230769230769,0.36153846153846153,0.36153846153846153,0.37230769230769234
GestureMidAirD3_spawner,0.23846153846153847,0.25384615384615383,0.27692307692307694,0.25384615384615383,0.3153846153846154,0.2676923076923077
GestureMidAirD3_wdba,0.23846153846153847,0.24615384615384617,0.23076923076923078,0.23846153846153847,0.2153846153846154,0.2338461538461539
Car_jitter,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
Car_scaling,0.9333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9333333333333333,0.9233333333333332
Car_window_slice,0.9,0.8833333333333333,0.9,0.8833333333333333,0.8833333333333333,0.8899999999999999
Car_window_warp,0.9333333333333333,0.9,0.8666666666666667,0.9,0.9166666666666666,0.9033333333333333
Car_time_warp,0.55,0.7333333333333333,0.7666666666666667,0.7833333333333333,0.7166666666666667,0.71
Car_rotation,0.8666666666666667,0.8166666666666667,0.8333333333333334,0.7833333333333333,0.85,0.8299999999999998
Car_magnitude_warp,0.7833333333333333,0.7833333333333333,0.8166666666666667,0.7666666666666667,0.8333333333333334,0.7966666666666666
Car_spawner,0.6,0.6166666666666667,0.6833333333333333,0.45,0.6833333333333333,0.6066666666666667
Car_wdba,0.7833333333333333,0.75,0.7166666666666667,0.7,0.7833333333333333,0.7466666666666667
ToeSegmentation1_jitter,0.9649122807017544,0.9473684210526315,0.956140350877193,0.956140350877193,0.9385964912280702,0.9526315789473685
ToeSegmentation1_scaling,0.8947368421052632,0.9298245614035088,0.956140350877193,0.9692982456140351,0.9517543859649122,0.9403508771929825
ToeSegmentation1_window_slice,0.9254385964912281,0.9166666666666666,0.9210526315789473,0.9342105263157895,0.9429824561403509,0.9280701754385964
ToeSegmentation1_window_warp,0.956140350877193,0.9649122807017544,0.9649122807017544,0.956140350877193,0.9605263157894737,0.9605263157894737
ToeSegmentation1_time_warp,0.7631578947368421,0.8289473684210527,0.7675438596491229,0.7982456140350878,0.8377192982456141,0.7991228070175438
ToeSegmentation1_rotation,0.9254385964912281,0.9342105263157895,0.9342105263157895,0.9385964912280702,0.9166666666666666,0.9298245614035088
ToeSegmentation1_magnitude_warp,0.956140350877193,0.9473684210526315,0.9517543859649122,0.9429824561403509,0.9649122807017544,0.9526315789473685
ToeSegmentation1_spawner,0.9254385964912281,0.9473684210526315,0.9078947368421053,0.9385964912280702,0.9254385964912281,0.9289473684210525
ToeSegmentation1_wdba,0.8771929824561403,0.8771929824561403,0.8640350877192983,0.868421052631579,0.8859649122807017,0.8745614035087719
ShapeletSim_jitter,0.8777777777777778,0.9222222222222223,0.8444444444444444,0.8555555555555555,0.7611111111111111,0.8522222222222222
ShapeletSim_scaling,0.9944444444444445,0.9222222222222223,0.9611111111111111,0.9666666666666667,0.9222222222222223,0.9533333333333334
ShapeletSim_window_slice,0.7055555555555556,0.6944444444444444,0.5333333333333333,0.7055555555555556,0.7722222222222223,0.6822222222222222
ShapeletSim_window_warp,0.5444444444444444,0.5,0.6444444444444445,0.9444444444444444,0.8722222222222222,0.701111111111111
ShapeletSim_time_warp,0.6611111111111111,0.5055555555555555,0.5555555555555556,0.5055555555555555,0.5,0.5455555555555556
ShapeletSim_rotation,0.7777777777777778,0.9555555555555556,0.8555555555555555,0.7777777777777778,0.8277777777777777,0.8388888888888889
ShapeletSim_magnitude_warp,0.8666666666666667,0.8,0.8611111111111112,0.7833333333333333,0.75,0.8122222222222222
ShapeletSim_spawner,0.9666666666666667,0.7555555555555555,0.5388888888888889,0.5888888888888889,0.5777777777777777,0.6855555555555556
ShapeletSim_wdba,0.85,0.6055555555555555,0.5833333333333334,0.6,0.8111111111111111,0.6900000000000001
DiatomSizeReduction_jitter,0.9705882352941176,0.9771241830065359,0.9640522875816994,0.9379084967320261,0.9477124183006536,0.9594771241830065
DiatomSizeReduction_scaling,0.9673202614379085,0.9575163398692811,0.9771241830065359,0.9509803921568627,0.954248366013072,0.9614379084967319
DiatomSizeReduction_window_slice,0.9411764705882353,0.9150326797385621,0.9411764705882353,0.8954248366013072,0.9084967320261438,0.9202614379084967
DiatomSizeReduction_window_warp,0.8366013071895425,0.8006535947712419,0.8594771241830066,0.8790849673202614,0.8856209150326797,0.8522875816993464
DiatomSizeReduction_time_warp,0.28431372549019607,0.30392156862745096,0.28431372549019607,0.28431372549019607,0.28431372549019607,0.28823529411764703
DiatomSizeReduction_rotation,0.9607843137254902,0.9607843137254902,0.9705882352941176,0.9673202614379085,0.9673202614379085,0.9653594771241829
DiatomSizeReduction_magnitude_warp,0.8398692810457516,0.8529411764705882,0.8725490196078431,0.8758169934640523,0.8398692810457516,0.8562091503267973
DiatomSizeReduction_spawner,0.6699346405228758,0.6503267973856209,0.6568627450980392,0.6568627450980392,0.6535947712418301,0.657516339869281
DiatomSizeReduction_wdba,0.761437908496732,0.7875816993464052,0.761437908496732,0.7810457516339869,0.7810457516339869,0.7745098039215685
